ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,BES,BERT
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,
398258362,train,3.3A.Fraction Concepts,||| teacher: Is 1 is numerator or denominator? ||| teacher: The 1 is in numerator part. ||| teacher: What is our final answer? ||| student: 9 ||| ,"Great try! If the 1 is in the numerator, what's the denominator?",simplify_question,,,
416851619,train,5.3L.Word Problems with Mixed Numbers (Review) - 1,||| teacher: Keep going. ||| student: ? ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! When we add mixed numbers we want to convert to improper fractions. What is 3 1/2 as an improper fraction?,ask_question,,,
292754187,train,4.9A.Converting Units of Measure (Review) - 1,"||| student: sorry for the j that I tipe ||| teacher: Not an issue, Camila. ||| teacher: How many times 1000 will goes into 7000? ||| student: it cant ||| ",Let me rephrase the question: is there a number that we can multiply 1000 by to get 7000?,simplify_question,,,
287924261,train,5.2A.Place Value,||| teacher: They asked to find what is equal to 40 hundreds. ||| teacher: First we want to recognize place value in a blank chart. ||| teacher: What value is in the hundreds place in the chart below? ||| student: done  ||| ,"Yes, well done!",affirm_correct_answer,,,
289478332,train,2.8A.2- and 3-Dimensional Shapes,||| teacher: Are you working on this question? ||| student:  ||| teacher: How many sides does the figure have? ||| student: 6 ||| ,"Hm, could you take another look?",encourage_student,,,
289509749,train,5.7A.Word Problems with Standard Measurement,||| teacher: Please go ahead and Give it your best shot! ||| teacher: Good job! Keep going. ||| teacher: Are you working on this question? ||| student: yep is it 8 ||| ,How many cups are in a quart? You can use your conversion table to help.,ask_question,,,
417603621,train,3.4A.Subtracting Whole Numbers,"||| student: am i subtracting ||| teacher: Yes, that's the way. ||| teacher: Is that your final answer? ||| student: yes ||| ","Oh you're close. Remember that when we borrow from the number on the left, we need to decrease it by 1.",provide_hint,,,
616607174,train,4.6A.Geometric Lines (Review) - 1,||| teacher: Which angle appears to be an acute angle? ||| teacher: Try to solve it on the whiteboard. ||| teacher: What is obtuse angle? ||| student: abov 90 ||| ,An acute angle is an angle less than 90 degrees and an obtuse angle is greater than 90 degrees. Is 145 an acute or obtuse angle?,explain_concept,,,
63215069,train,4.2C.Multiplicative Comparisons (Review) - 1,||| teacher: That was a nice try! Plus 1 point. ||| teacher: We need to find how many crayons are there in all. ||| teacher: Is that your final answer? ||| student: yes ||| ,"Hmm, not quite. How many bags of crayons do you see?",simplify_question,,,
294928858,train,5.2B.Comparing Decimal Numbers,||| teacher: Are you aware of place values? ||| student: yes. ||| teacher: Great. What is the place value of 7? ||| student: umm the hundreths i belive... ||| ,Nice try! Since there is only one piece the place value is the ones,explain_concept,,,
295005778,train,5.2A.Decimal Numbers,||| teacher: Way to go! ||| teacher: We are left with the last 18 minutes. ||| teacher: Is that your final answer? ||| student: yes ||| ,"Great try! But that is incorrect. If the whole numbers are equivalent, you should look at the tens place to determine which one is bigger. Which is bigger of 5.4 and 5.7?",provide_similar_problem,,,
293976217,train,3.6E.Shapes and Area (Review) - 1,||| teacher: I was facing some technical glitch. ||| student: ya ||| teacher: What is area? ||| student: spase in side sompthing ||| ,Yes well done! Area is the 2D space inside something,affirm_correct_answer,,,
405291418,train,4.5C.Area,"||| teacher: Here is our first question. ||| teacher: In this question, we need to find the area of the parking lot given. ||| teacher: What is the shape of the parking lot? ||| student: 50 and 124 ||| ",The area of the parking lot is a rectangle shape. We use the formula length times width to determine the area. The length is 4 and the width is 6. What is the area?,provide_similar_problem,,,
292778518,train,5.2A.Place Value,"||| student: Yes ||| teacher: Now we need plug in the value of hundreds in the 40 hundreds. ||| teacher: What is the product of 40 and 100? ||| student: 4,000 ||| ",Very good!,ask_question,,,
616505623,train,4.6D.Classifying 2D Figures,||| teacher: Plus 1 point. ||| teacher: A quadrilateral is a shape with four sides. ||| teacher: What is a rectangle? ||| student: a shape with 4 sides ||| ,That's true! A rectangle does have 4 sides. Could you take a look at this shape and let me know whether or not it's a rectangle?,ask_question,,,
295005778,train,5.2A.Decimal Numbers,||| teacher: Way to go! ||| teacher: We are left with the last 18 minutes. ||| teacher: Is that your final answer? ||| student: yes ||| ,Decimal numbers have a period separating the whole part from the fraction. Is this a decimal number?,explain_concept,,,
2976728100,train,2.2A.Place Value,||| student: ok ||| student: ok ||| teacher: Is that your final answer? ||| student: yes ||| ,"Let's try another question. In 345, what place value is the 4 in?",simplify_question,,,
620682827,train,4.6D.Classifying 2D Figures,||| teacher: Quadrilateral- a polygon with 4 sides and 4 angles. ||| student: ok ||| teacher: What is a right angle? ||| student: it has all of the sides equal ||| ,"Oh no, that's something else. A right angle is an angle that is 90 degrees, like the corner of a square",explain_concept,,,
640471015,train,5.2A.Place Value,||| student: k ||| teacher: Great effort so far. Keep going. ||| teacher: Are you done with your answer? ||| student: yes ||| ,Can you show your work on the whiteboard?,ask_question,,,
411148150,train,4.4D.Rounding (Review) - 1,"||| student: in class we say 5 or above give it a shove ||| teacher: Therefore 2,458 rounded to the nearest hundred is 2,500. ||| teacher: Yes, do you understand that part? ||| student: ok i thought that we turn the whole number more yes  i do ||| ",What do you mean exactly? What would 2540 be rounded to the nearest hundred?,ask_question,,,
289867027,train,4.2A.Place Value,"||| teacher: Since Marc had 90 hundreds blocks, we will write a number with 90 in the hundreds place. ||| teacher: Why can't we have a two-digit number in one place value? ||| teacher: Do you need any help to answer this question? ||| student: no ||| ",Let's review place value. What number is in the tens place in the number 4726?,provide_similar_problem,,,
616597560,train,2.4C.Money (Review) - 1,||| student: next lesson ||| student: okay ||| teacher: Would you like to give it a try? ||| student: Done ||| ,Ok let's discuss the work you wrote on the whiteboard! There's a lot of good thinking here.,provide_correction,,,
298231360,train,4.6B.Symmetry,||| student: its in the middle of it ||| teacher: Okay. ||| teacher: How many lines of symmetry does it have? ||| student: 3 ||| ,Good try. Can you define a line of symmetry?,ask_question,,,
637720337,train,4.2C.Multiplicative Comparisons,||| teacher: Are you there with me? ||| student: yes ||| teacher: What is the answer? ||| student: 50 times ||| ,Great try! Can you please explain how you got 50 times?,ask_question,,,
410618065,train,5.2A.Place Value,||| student: 210 ||| student: thats the answer ||| teacher: Is that your final answer? ||| student: yes sir ||| ,"Hmm, not quite. Could you tell me how you got 210?",provide_correction,,,
405525990,train,5.7A.Metric Conversions and Word Problems,"||| teacher: Keep going! ||| teacher: You are doing such great work on this problem. Keep going. ||| teacher: What is your final answer? ||| student: 27,000 ||| ","Great try! Can you explain how you got 27,000?",ask_question,,,
616666621,train,3.7C.Using Time,"||| teacher: Remember, each section of the clock is worth 5 minutes. ||| teacher: When the minute hand is on the 11, multiply 5 times 11 to get 55 minutes. ||| teacher: What time is it on the clock? ||| student: 11;0 1 ||| ",Remember which hand is the minute and which is the hour? The longer one is the minute hand.,provide_hint,,,
292856246,train,8.5G.Intro to Functions,"||| student: i added 2 on the x and y by 6 ||| teacher: Let me check your answer. ||| teacher: What are the y values when x = 6, 8, and 10? ||| student: 19 31 44 ||| ",How did you get the 19?,ask_question,,,
290086455,train,3.4A.Subtracting Whole Numbers,||| teacher: Your answer is correct. ||| teacher: Plus one point for your correct answer. ||| teacher: What will the 4 in 346 become when we borrow from the hundreds column? ||| student: 4 ||| ,"If we have to borrow, we will have one less that what was previously there. What is one less than 4?",explain_concept,,,
413449035,train,3.8A.Bar Graphs (Review) - 2,||| student: april ||| student: may ||| teacher: Are you done with your answer? ||| student: yes ||| ,Great try! But that is incorrect. To find the month with the highest rainfall you want to look at which bar is the highest.,provide_strategy,,,
2949295112,train,3.3A.Fraction Concepts,||| teacher: +1 point for your try. ||| teacher: Look at the circle. ||| teacher: How many circle is divided into equal parts? ||| student: 7 ||| ,"So if the circle was a pizza, there would be 7 slices?",simplify_question,,,
634830657,train,5.3C.Estimate Solutions to Division Problems,||| teacher: So we can round off the numbers. ||| teacher: How can we round the number 17 to the nearest ten? ||| teacher: Do you need any help? ||| student: you turn the 1 into a 2???? ||| ,What does the 7 turn to?,ask_question,,,
2580534104,train,6.7A.Order of Operations,||| teacher: The next question is here for you. ||| teacher: Go ahead and give your best work on it. ||| teacher: Is this your final answer? ||| student: yes ||| ,Great try! Can you explain what you did to get your answer?,ask_question,,,
61343119,train,5.3K.Adding and Subtracting Decimal Numbers,||| teacher: We have to find how many cubes will be in the box ||| teacher: Please focus on the whiteboard. ||| teacher: How many cubes are in the LENGTH of the box? (Color the length across the front.) ||| student: 120 ||| ,How did you get 120?,ask_question,,,
294895872,train,3.6B.Quadrilaterals,"||| teacher: This is your first Exit Ticket question. ||| teacher: Try to solve this question on the whiteboard. ||| teacher: Is that your final answer, [STUDENT]? ||| student: yes ||| ","That's correct, well done!",affirm_correct_answer,,,
617203330,train,4.4G.Dividing with Remainders,||| student: You are the best ||| teacher: Read the question carefully. ||| teacher: How many times 27 can go into the 4th fact? ||| student: 4  times in ||| ,What is 4 times 4?,ask_question,,,
411172030,train,3.5D.Unknown Numbers in Division,||| teacher: We are missing the ____ . ||| teacher: divisor. ||| teacher: What times 3 is 24? ||| student: 12 ||| ,2 times 12 is 24 but we're looking for 3 times what is 24. You could think of this as 24 divided by 3.,provide_hint,,,
637720337,train,4.2C.Multiplicative Comparisons,||| teacher: Are you there with me? ||| student: yes ||| teacher: What is the answer? ||| student: 50 times ||| ,That is not correct. Your first step is to compare the numbers. What are the numbers being compared?,ask_question,,,
294895854,train,3.6B.Quadrilaterals,||| teacher: Let's get directed to the next question. ||| teacher: Give your best with this question. ||| teacher: Is that your final answer? ||| student: yes ||| ,"Yes, you're not wrong. These are all parallelograms. However, is there a more precise term for parallelograms that have all 90 degree angles?",ask_question,,,
